#{"t_start": 1781127536.6429806, "env_id": "None"}
r,l,t
-126.686636,200,57.326814
-146.533317,200,57.42167
-118.543325,200,57.512181
-131.320343,200,57.601445
-136.671164,200,57.697012
-112.252653,200,57.793899
-132.933564,200,57.903095
-137.818749,200,57.995649
-113.594795,200,58.098247
-141.6371,200,58.208062
-131.35676,200,58.317571
-133.586338,200,58.41763
-127.13924,200,58.513885
-129.69956,200,58.599677
-130.02768,200,58.687257
-130.840147,200,58.772403
-121.511987,200,58.861013
-132.657513,200,58.947441
-127.428233,200,59.037194
-116.687254,200,59.13855
-132.294799,200,59.256491
-140.790518,200,59.366665
-128.782438,200,59.477898
-119.003985,200,59.581846
-145.029727,200,59.690365
-127.587396,200,59.813719
-120.464202,200,59.936599
-127.227936,200,60.068609
-129.466272,200,60.237225
-142.947713,200,60.32833
-116.389392,200,60.418372
-114.151577,200,60.506523
-126.072831,200,60.592485
-130.794097,200,60.678746
-132.541032,200,60.768147
-130.742927,200,60.852443
-120.172957,200,60.945118
-130.058403,200,61.041699
-138.598411,200,61.128956
-131.684866,200,61.220024
-127.413487,200,61.30889
-128.831382,200,61.39468
-130.005222,200,61.482711
-148.560821,200,61.571539
-119.716539,200,61.667972
-137.769861,200,61.755265
-144.002909,200,61.845453
-121.789857,200,61.93881
-122.898393,200,62.036627
-122.536364,200,62.180843
-122.528618,200,62.300755
-117.054842,200,62.406896
-130.42613,200,62.525587
-127.517761,200,62.666969
-136.941151,200,62.767463
-141.173219,200,62.854936
-135.420394,200,62.940864
-130.098997,200,63.024265
-139.623851,200,63.109391
-117.94733,200,63.191921
-138.450295,200,63.278367
-146.410225,200,63.359166
-124.946789,200,63.444492
-116.642507,200,63.551317
-125.506602,200,63.645066
-121.417924,200,63.734785
-129.126794,200,63.816458
-122.584787,200,63.900942
-125.32193,200,63.98842
-139.495707,200,64.075847
-128.251898,200,64.160008
-117.153823,200,64.246527
-118.674161,200,64.330653
-121.760685,200,64.419235
-134.86733,200,64.50461
-125.863597,200,64.586587
-128.553716,200,64.671905
-116.461892,200,64.755904
-138.031589,200,64.838305
-135.071736,200,64.924631
-161.875505,200,65.009997
-117.685568,200,65.094566
-131.246489,200,65.179626
-132.760766,200,65.263744
-127.298512,200,65.347966
-130.516579,200,65.431159
-123.906363,200,65.515249
-136.484554,200,65.596662
-128.619841,200,65.678827
-121.091612,200,65.760907
-125.676329,200,65.841962
-124.221983,200,65.927615
-128.476465,200,66.016687
-134.091432,200,66.104178
-126.136692,200,66.191405
-132.022767,200,66.277216
-138.454426,200,66.369764
-128.187747,200,66.454883
-129.184476,200,66.542964
-123.695778,200,66.635138
-130.489084,200,66.722838
-127.182174,200,66.810309
-147.4734,200,66.89862
-135.616944,200,66.983871
-143.319756,200,67.072971
-132.366753,200,67.162443
-116.78476,200,67.251983
-147.251751,200,67.346581
-135.803686,200,67.442352
-129.57776,200,67.537119
-150.500577,200,67.630001
-126.101655,200,67.719906
-124.681425,200,67.807879
