#{"t_start": 1781159971.3571208, "env_id": "None"}
r,l,t
-169.995826,200,58.878915
-207.832563,200,58.956955
-160.949889,200,59.037307
-179.617733,200,59.118152
-166.412204,200,59.198112
-180.81744,200,59.275435
-157.511888,200,59.353881
-165.598171,200,59.432738
-147.49901,200,59.513249
-140.590472,200,59.594783
-193.308478,200,59.680957
-161.775104,200,59.766263
-169.609142,200,59.847308
-144.147643,200,59.926742
-194.042987,200,60.004604
-191.797099,200,60.083408
-161.212707,200,60.161501
-167.608103,200,60.239787
-207.95659,200,60.317712
-173.053049,200,60.395996
-138.211473,200,60.473764
-169.037336,200,60.551882
-166.200924,200,60.630332
-151.718134,200,60.708389
-150.821691,200,60.785996
-194.892279,200,60.863918
-142.014071,200,60.94205
-185.261079,200,61.019938
-172.320711,200,61.097844
-156.31074,200,61.175307
-187.511707,200,61.254303
-171.644356,200,61.332134
-172.554883,200,61.409845
-147.387611,200,61.490415
-171.197449,200,61.569072
-194.731629,200,61.649305
-180.888833,200,61.730731
-186.4822,200,61.812158
-168.521924,200,61.893201
-166.5278,200,61.974976
-156.981386,200,62.053154
-164.078087,200,62.132717
-190.382764,200,62.212862
-147.813359,200,62.293621
-203.252296,200,62.37276
-193.799464,200,62.453446
-167.602364,200,62.534789
-176.835389,200,62.613519
-173.240921,200,62.691202
-159.543685,200,62.771006
-162.189208,200,62.84901
-145.25876,200,62.927185
-187.065947,200,63.006463
-192.450812,200,63.083616
-171.467663,200,63.161515
-154.526055,200,63.24073
-175.967445,200,63.323148
-170.098814,200,63.404377
-208.944801,200,63.49188
-168.907016,200,63.582273
-150.539537,200,63.674959
-179.768372,200,63.766609
-177.759911,200,63.857897
-188.591766,200,63.951037
-189.517616,200,64.041633
-172.185262,200,64.133575
-193.621365,200,64.225072
-172.715611,200,64.317854
-159.531394,200,64.409203
-158.675344,200,64.49985
-147.093977,200,64.590821
-166.448555,200,64.682189
-186.984671,200,64.773559
-170.332118,200,64.863916
-151.549126,200,64.955706
-160.86391,200,65.045858
-199.132521,200,65.136189
-181.018291,200,65.226612
-186.404235,200,65.31754
-198.360929,200,65.409216
-186.75407,200,65.501381
-165.545034,200,65.588197
-152.991843,200,65.673209
-148.26894,200,65.755316
-156.984376,200,65.833107
-187.264123,200,65.910543
-220.110598,200,65.989346
-164.585463,200,66.068244
-188.67521,200,66.146344
-202.921613,200,66.225227
-168.728267,200,66.30415
-192.244398,200,66.3828
-180.704143,200,66.46144
-185.386204,200,66.540165
-171.120716,200,66.619193
-168.820062,200,66.697692
-178.181242,200,66.775702
-137.8982,200,66.854413
-181.223852,200,66.932212
-162.777282,200,67.010559
-175.551781,200,67.089399
-196.922601,200,67.166985
-140.466685,200,67.245485
-176.532898,200,67.323741
-160.712988,200,67.402169
-168.010223,200,67.481056
-170.381116,200,67.560306
-161.425727,200,67.638978
-171.053246,200,67.718055
-176.962416,200,67.79969
-171.879726,200,67.889335
-154.794467,200,67.980013
-183.731776,200,68.075042
-158.309803,200,68.167311
-197.26583,200,68.256709
-177.718895,200,68.347956
-171.200967,200,68.439946
-185.207069,200,68.530686
-170.311976,200,68.623949
-177.038491,200,68.713768
-187.250609,200,68.804614
-175.634337,200,68.894206
-210.007731,200,68.984487
-146.222813,200,69.075763
-183.388023,200,69.165814
-185.14887,200,69.256275
-162.115951,200,69.347004
-192.140293,200,69.435717
-147.417962,200,69.522079
-159.807559,200,69.605678
-179.343571,200,69.697558
-166.951174,200,69.787404
-144.430754,200,69.877733
-205.311121,200,69.966949
-206.383797,200,70.056641
-168.037137,200,70.146927
-167.825332,200,70.236424
-205.159881,200,70.326372
-181.614771,200,70.416256
-172.190386,200,70.50631
-181.617,200,70.595916
-158.851516,200,70.685478
-168.973025,200,70.775483
-178.750258,200,70.865401
-171.843504,200,70.95579
-170.838118,200,71.045709
-185.232339,200,71.135303
-157.813634,200,71.225707
-167.807417,200,71.314948
-158.422686,200,71.400105
-165.776144,200,71.483756
-183.269826,200,71.5647
-161.815739,200,71.645949
-152.548098,200,71.727133
-176.574604,200,71.807532
-184.348871,200,71.887405
-178.774164,200,71.965571
-177.290178,200,72.043789
-187.848808,200,72.124847
-156.389803,200,72.20587
-177.022763,200,72.286967
-188.966582,200,72.367318
-164.265093,200,72.445711
-180.773278,200,72.527866
-187.791521,200,72.608402
-188.606592,200,72.689421
-167.833921,200,72.76871
-159.438893,200,72.846938
-201.249445,200,72.924796
-182.548848,200,73.002542
-197.215899,200,73.080979
-197.175342,200,73.162113
-166.753859,200,73.243793
-164.445117,200,73.325138
-187.498249,200,73.405564
-167.852061,200,73.4875
-169.767232,200,73.56772
-137.672445,200,73.649541
-154.143517,200,73.731461
-165.157584,200,73.812798
-180.999055,200,73.894081
-138.767528,200,73.975562
-190.58636,200,74.055286
-174.090526,200,74.140241
-155.622598,200,74.229037
-179.296571,200,74.307008
-168.825565,200,74.396107
-175.036793,200,74.485944
-161.796377,200,74.574868
-180.728199,200,74.659715
-157.911581,200,74.740985
-165.63937,200,74.820887
-176.872911,200,74.905063
-175.219986,200,74.983894
-166.43369,200,75.062519
-180.641845,200,75.140861
-182.859705,200,75.220557
-174.704061,200,75.300616
-185.385533,200,75.381831
-166.644852,200,75.463707
-177.279415,200,75.545295
-151.137558,200,75.626919
-192.674789,200,75.707759
-191.235339,200,75.789303
-204.97222,200,75.871953
-194.168508,200,75.953553
-157.097287,200,76.035221
-155.217351,200,76.115852
-187.303117,200,76.198188
-170.026091,200,76.28049
-167.275418,200,76.362533
-145.180925,200,76.443957
-161.199772,200,76.526046
-144.519546,200,76.607647
-168.114199,200,76.688676
-187.249752,200,76.768008
-155.766706,200,76.849884
-190.474316,200,76.930587
-150.390869,200,77.012208
-191.544609,200,77.092559
-148.637936,200,77.173728
-154.671168,200,77.252101
-199.061017,200,77.331956
-170.728328,200,77.411509
-180.967045,200,77.492963
-151.183709,200,77.574718
-177.540251,200,77.653103
-165.694828,200,77.734077
-179.625622,200,77.820239
-212.311765,200,77.902188
-193.140643,200,77.981473
-183.284369,200,78.060519
-164.515735,200,78.141465
-158.045766,200,78.222808
-215.602573,200,78.301781
-154.027217,200,78.379879
-174.898302,200,78.458115
-122.108497,200,78.536194
-193.43188,200,78.614939
-157.296107,200,78.693274
-187.579878,200,78.771857
-162.523605,200,78.850026
-141.146854,200,78.928338
-171.930301,200,79.006842
-187.248701,200,79.085533
-163.992519,200,79.164139
-203.465046,200,79.242206
-161.431626,200,79.320569
-149.961796,200,79.398766
-169.142909,200,79.477297
-175.250073,200,79.556212
-148.128775,200,79.635015
-197.90489,200,79.713425
-194.743353,200,79.791496
-172.991576,200,79.871249
-178.949405,200,79.952437
-191.838664,200,80.034341
-159.328491,200,80.116547
-140.934244,200,80.197002
-144.632513,200,80.276869
-154.421103,200,80.358733
-147.76157,200,80.440912
-154.879871,200,80.52515
-169.832253,200,80.606685
-177.64969,200,80.687678
-201.572798,200,80.769337
-172.69678,200,80.85077
-176.492451,200,80.931788
-147.175514,200,81.014757
-192.444638,200,81.094082
-179.616799,200,81.172748
-166.460795,200,81.261971
-177.18287,200,81.351033
-160.462253,200,81.42908
-178.895676,200,81.508815
-169.726436,200,81.587713
-163.865934,200,81.665599
-176.048315,200,81.744158
-178.323679,200,81.823017
-164.912362,200,81.901258
-202.898774,200,81.979778
-150.944207,200,82.057961
-172.933141,200,82.136238
-203.778983,200,82.214327
-162.567814,200,82.293567
-183.6565,200,82.372284
-171.22624,200,82.45207
-187.420367,200,82.531049
-170.222741,200,82.613641
-165.343996,200,82.695079
-156.837316,200,82.774673
-180.387684,200,82.854867
-156.172646,200,82.936177
-191.137711,200,83.016369
-145.364298,200,83.098339
-195.230417,200,83.179172
-149.612192,200,83.260095
-164.220583,200,83.341317
-158.727423,200,83.422996
-175.159517,200,83.503865
-142.596515,200,83.584882
-186.155567,200,83.665461
-174.315129,200,83.747639
-185.150966,200,83.828501
-176.847172,200,83.909656
-147.694411,200,83.990971
-162.136924,200,84.072634
-158.105344,200,84.154428
-183.960393,200,84.23527
-167.365038,200,84.316438
-167.146611,200,84.397418
-196.659359,200,84.479141
-170.09065,200,84.560471
-163.637062,200,84.641654
-179.963142,200,84.722834
-155.491054,200,84.804262
-162.056677,200,84.885522
-163.554681,200,84.967165
-171.136674,200,85.048461
-159.510212,200,85.129854
-181.591986,200,85.211267
-158.459593,200,85.290577
-154.401936,200,85.368847
-195.292554,200,85.449237
-176.184162,200,85.530597
-169.316983,200,85.612317
-158.634059,200,85.692298
-153.504842,200,85.771892
