#{"t_start": 1781207820.7434273, "env_id": "None"}
r,l,t
-167.919201,200,67.288844
-168.021219,200,67.371227
-169.063167,200,67.451913
-157.063325,200,67.532417
-163.974146,200,67.613895
-179.380235,200,67.69485
-161.397559,200,67.779702
-169.023142,200,67.863852
-163.372476,200,67.948262
-193.180008,200,68.032175
-175.270503,200,68.117001
-169.466176,200,68.201878
-174.051204,200,68.286121
-141.067011,200,68.369744
-168.608602,200,68.451484
-170.320263,200,68.532066
-168.253554,200,68.616489
-157.574345,200,68.700289
-163.236172,200,68.78454
-159.174987,200,68.868774
-157.275641,200,68.952996
-168.883983,200,69.036557
-168.731576,200,69.120538
-158.136115,200,69.205284
-171.490583,200,69.289531
-167.528485,200,69.371352
-168.990366,200,69.453751
-156.47996,200,69.535958
-168.369243,200,69.617175
-153.566874,200,69.698609
-154.065605,200,69.780347
-159.075153,200,69.861485
-169.027859,200,69.942949
-166.622968,200,70.027834
-179.467671,200,70.112442
-164.557653,200,70.197426
-152.837829,200,70.281618
-159.671152,200,70.365428
-149.120376,200,70.454104
-171.359729,200,70.550598
-165.387873,200,70.637433
-162.466672,200,70.724982
-176.167751,200,70.82081
-170.227111,200,70.918552
-180.993601,200,71.011734
-182.900659,200,71.107946
-157.94437,200,71.203908
-155.671475,200,71.301553
-161.171706,200,71.394114
-149.014466,200,71.488973
-170.149618,200,71.583691
-178.558952,200,71.682723
-168.973585,200,71.776734
-172.262137,200,71.870051
-175.53538,200,71.963784
-183.676273,200,72.059664
-167.644855,200,72.158222
-159.971549,200,72.256831
-169.795764,200,72.353352
-160.698311,200,72.448246
-152.07755,200,72.545484
-167.101124,200,72.641518
-148.211241,200,72.73321
-155.192439,200,72.825244
-167.557277,200,72.920554
-157.657625,200,73.01628
-178.779683,200,73.114017
-170.958375,200,73.21206
-145.43632,200,73.308849
-145.686396,200,73.403969
-167.151447,200,73.500125
-155.169355,200,73.595006
-176.253222,200,73.691589
-155.780319,200,73.788182
-164.73172,200,73.884732
-172.012062,200,73.97943
-146.254236,200,74.0764
-173.125751,200,74.174214
-170.960528,200,74.268661
-160.294843,200,74.363439
-148.040866,200,74.456475
-183.008888,200,74.552881
-173.727702,200,74.650767
-176.078635,200,74.747871
-158.851571,200,74.846242
-173.34607,200,74.944158
-164.087179,200,75.042656
-147.844808,200,75.140095
-161.000972,200,75.236988
-129.781083,200,75.334163
-175.91002,200,75.426245
-154.417222,200,75.52017
-169.437646,200,75.612993
-164.395219,200,75.708376
-166.442808,200,75.805273
-166.708058,200,75.897666
-175.792247,200,75.992384
-158.954165,200,76.089581
-153.315215,200,76.187186
-152.494876,200,76.284152
-153.051944,200,76.382569
-165.741923,200,76.477705
-155.764087,200,76.575979
-176.468491,200,76.672469
-160.047177,200,76.772093
-161.75682,200,76.869429
-158.160105,200,76.966568
-164.508011,200,77.062891
-167.762651,200,77.160269
-164.901802,200,77.257152
-152.965068,200,77.353716
-153.790722,200,77.450576
-173.826596,200,77.541787
-160.108823,200,77.6275
-143.674727,200,77.712164
-167.81075,200,77.79674
-162.919489,200,77.881264
-148.432811,200,77.966458
-157.21489,200,78.052022
-164.491053,200,78.137299
-168.156082,200,78.221515
-191.499881,200,78.30669
-150.06395,200,78.391038
-154.052915,200,78.476249
-161.892496,200,78.561167
-169.095883,200,78.645129
-172.987019,200,78.729762
-168.472565,200,78.81379
-173.349176,200,78.897798
-176.045132,200,78.982839
-169.882086,200,79.066794
-163.80233,200,79.151397
-148.716045,200,79.23543
-159.879481,200,79.32022
-166.314722,200,79.404665
-172.347006,200,79.489453
-156.906121,200,79.574367
-138.656828,200,79.65832
-172.499421,200,79.739593
-169.566087,200,79.824084
-153.619867,200,79.908818
-147.754821,200,79.994404
-144.214017,200,80.080086
-152.388273,200,80.164896
-190.271102,200,80.249496
-160.218154,200,80.334126
-168.272905,200,80.419479
-163.503001,200,80.50833
-170.297073,200,80.594312
-158.41608,200,80.681042
-157.075014,200,80.769789
-178.652444,200,80.859914
-157.805554,200,80.947094
